customer_id,age,income,prior_purchases,email_engagement,tenure_months,channel,discount_pct,treatment,response
C007651,67,35502.08,5,0.1815,55,email,5,1,0
C007652,51,33013.4,3,0.0839,47,email,20,0,0
C007653,73,58781.07,2,0.2782,45,email,10,0,0
C007654,65,104775.94,8,0.3706,89,email,0,0,0
C007655,43,59255.17,8,0.5244,96,email,10,0,0
C007656,46,57483.74,4,0.1834,74,sms,15,1,0
C007657,27,100479.38,3,0.2129,15,paid_social,0,0,0
C007658,36,61312.68,7,0.2872,49,email,10,0,0
C007659,64,54992.48,5,0.1301,58,email,15,1,1
C007660,49,74708.35,5,0.0209,103,email,20,1,0
C007661,33,63334.64,3,0.2938,42,email,10,1,0
C007662,54,40364.61,2,0.2462,3,email,5,1,1
C007663,66,36282.17,7,0.2957,71,sms,20,1,0
C007664,24,77163.89,4,0.013,72,direct_mail,0,0,0
C007665,42,67656.02,7,0.8172,118,paid_social,10,1,1
C007666,66,62024.62,1,0.2058,5,email,0,0,0
C007667,54,35744.37,9,0.261,27,email,15,1,1
C007668,61,92484.81,4,0.2804,38,sms,0,0,0
C007669,38,86388.71,1,0.2378,102,email,15,1,0
C007670,33,37580.34,4,0.2762,50,sms,15,0,0
C007671,22,24096.25,10,0.08,97,email,10,1,0
C007672,28,50629.91,1,0.154,41,email,5,1,0
C007673,69,135314.07,1,0.1393,27,sms,15,0,0
C007674,36,59302.46,3,0.3802,35,email,5,0,0
C007675,40,88957.43,0,0.1496,19,sms,10,1,0
C007676,62,39755.52,3,0.2401,17,direct_mail,5,1,0
C007677,36,35735.3,4,0.6941,34,paid_social,5,1,0
C007678,59,65425.37,2,0.2427,114,direct_mail,10,1,0
C007679,47,80373.47,1,0.3554,105,email,5,1,0
C007680,69,35385.73,1,0.3423,38,email,15,1,0
C007681,48,43907.43,5,0.1942,7,paid_social,15,0,0
C007682,43,93093.92,6,0.1317,17,email,5,0,0
C007683,67,36136.24,4,0.0218,2,paid_social,20,0,0
C007684,70,72967.06,7,0.6279,3,email,10,1,0
C007685,65,92309.03,1,0.3306,74,email,0,1,0
C007686,73,82349.24,6,0.2539,35,sms,0,1,0
C007687,48,65450.08,5,0.2251,61,sms,15,1,0
C007688,33,47308.23,5,0.1441,117,email,10,1,0
C007689,72,54068.52,8,0.2103,68,email,10,1,0
C007690,25,122874.31,5,0.143,4,direct_mail,5,1,0
C007691,35,63682.12,1,0.3533,22,email,0,1,0
C007692,51,78234.25,7,0.0607,56,direct_mail,5,0,0
C007693,26,38688.27,2,0.0203,72,email,0,0,0
C007694,24,34305.73,5,0.2604,52,email,10,1,0
C007695,22,69476.16,5,0.2581,109,email,0,0,0
C007696,36,40164.14,9,0.3977,81,email,10,0,0
C007697,44,74682.93,1,0.141,16,email,10,0,0
C007698,72,38916.89,4,0.1587,55,email,5,0,0
C007699,26,58092.51,6,0.1342,18,paid_social,10,0,0
C007700,73,60522.1,6,0.4354,81,email,15,0,0
C007701,69,26564.14,4,0.0256,117,email,0,0,0
C007702,40,93445.44,3,0.2678,12,email,0,1,0
C007703,22,34843.98,3,0.3806,91,paid_social,10,1,0
C007704,42,50772.3,5,0.0905,3,direct_mail,20,1,0
C007705,35,82390.52,8,0.0669,69,email,10,1,0
C007706,51,73307.44,9,0.6811,70,sms,5,0,0
C007707,27,80561.43,5,0.248,86,direct_mail,10,1,0
C007708,50,110006.85,3,0.1919,65,email,0,0,0
C007709,39,81536.07,4,0.2467,111,email,10,0,0
C007710,27,43540.76,3,0.1597,36,paid_social,5,1,0
C007711,37,50427.01,7,0.4356,37,email,5,0,0
C007712,65,49942.49,5,0.2591,88,direct_mail,10,1,0
C007713,50,64678.75,7,0.1778,62,direct_mail,15,0,0
C007714,49,61853.3,6,0.6328,73,email,5,1,0
C007715,33,39791.9,3,0.2256,25,email,10,0,0
C007716,62,87846.04,4,0.0197,85,email,15,0,0
C007717,53,77523.14,2,0.4351,69,email,15,1,0
C007718,34,43110.84,7,0.2689,80,direct_mail,0,1,0
C007719,47,23637.77,4,0.1506,45,sms,5,1,0
C007720,24,98771.55,5,0.1204,104,email,0,0,0
C007721,27,105591.3,5,0.4128,46,email,5,1,0
C007722,46,82407.12,7,0.2468,107,sms,10,1,0
C007723,26,68591.08,3,0.505,87,email,5,0,0
C007724,39,68007.79,4,0.1486,11,email,15,0,0
C007725,41,68058.62,7,0.2864,26,direct_mail,15,1,0
C007726,68,98925.56,5,0.1214,111,paid_social,5,0,0
C007727,46,85078.84,6,0.4501,83,paid_social,0,1,0
C007728,49,135344.26,3,0.1555,106,paid_social,5,0,0
C007729,51,49727.25,3,0.3458,4,direct_mail,10,0,0
C007730,49,81828.03,4,0.1686,47,email,10,1,0
C007731,22,23532.01,6,0.297,74,email,0,0,0
C007732,24,148705.11,3,0.0797,94,sms,15,1,0
C007733,45,130136.25,6,0.1732,109,paid_social,5,0,0
C007734,24,41270.21,0,0.5553,99,paid_social,15,1,0
C007735,38,62777.79,5,0.3813,14,email,5,1,0
C007736,48,60984.02,4,0.2094,58,email,0,1,0
C007737,27,48718.25,6,0.3954,11,email,10,1,0
C007738,52,76698.86,4,0.524,95,email,5,1,0
C007739,51,43959.87,3,0.1889,41,email,0,1,0
C007740,22,68577.71,6,0.4685,50,sms,5,0,0
C007741,27,63238.71,6,0.2651,6,email,5,0,0
C007742,60,37196.12,4,0.3979,97,email,0,0,0
C007743,28,103071.93,6,0.1127,61,email,15,1,0
C007744,41,107709.83,5,0.1269,67,email,10,1,0
C007745,71,71196.34,5,0.2837,8,email,10,1,0
C007746,26,71024.93,3,0.7071,17,email,10,0,0
C007747,74,60763.69,3,0.7242,15,email,20,0,0
C007748,67,41190.47,3,0.2583,101,email,15,0,0
C007749,29,131252.81,5,0.1171,55,email,10,0,0
C007750,47,115535.21,5,0.1229,45,email,20,1,0
C007751,52,43052.36,6,0.0746,52,paid_social,10,0,0
C007752,28,60173.49,6,0.1234,94,sms,15,1,0
C007753,43,58378.56,7,0.134,24,paid_social,5,0,0
C007754,46,37112.3,7,0.2276,107,email,15,1,0
C007755,33,122106.64,7,0.2959,31,email,15,1,0
C007756,71,79385.69,2,0.2081,41,paid_social,0,1,0
C007757,58,56913.21,3,0.236,65,paid_social,0,0,0
C007758,53,41209.88,5,0.214,108,email,10,1,0
C007759,58,40996.84,4,0.2384,2,email,0,1,0
C007760,45,34579.83,2,0.5603,67,email,10,0,0
C007761,62,116204.21,1,0.6446,37,email,15,0,0
C007762,36,80225.28,3,0.0884,12,sms,15,0,0
C007763,50,55749.56,1,0.1641,19,email,0,1,0
C007764,23,30020.4,11,0.1344,14,direct_mail,0,0,0
C007765,62,95087.99,7,0.2977,112,paid_social,20,0,0
C007766,62,48862.71,4,0.236,89,paid_social,15,1,0
C007767,51,49835.36,1,0.3026,72,direct_mail,10,1,0
C007768,70,125290.12,5,0.221,82,email,10,0,0
C007769,33,30947.04,2,0.0453,21,email,15,0,0
C007770,29,173987.56,5,0.0968,62,email,20,0,0
C007771,24,57123.45,2,0.2224,36,email,10,0,0
C007772,33,46125.78,3,0.4908,101,email,0,0,0
C007773,25,43873.71,8,0.6548,99,email,10,1,1
C007774,40,32936.25,3,0.7165,21,email,0,0,0
C007775,34,53004.88,6,0.2545,98,email,10,1,0
C007776,67,53121.11,5,0.2193,35,email,20,1,0
C007777,39,60562.23,4,0.0819,69,paid_social,15,0,0
C007778,28,69216.17,3,0.4789,26,email,15,1,0
C007779,37,104551.44,4,0.5448,52,email,15,0,0
C007780,45,56399.62,5,0.5313,92,paid_social,10,1,0
C007781,40,143649.38,3,0.1653,108,paid_social,5,0,0
C007782,68,59070.62,3,0.4804,54,email,0,1,0
C007783,52,84787.43,3,0.342,73,email,15,0,0
C007784,32,54200.24,3,0.4742,86,sms,0,1,0
C007785,64,43109.32,7,0.3619,103,direct_mail,15,0,1
C007786,33,92271.6,4,0.4103,68,sms,5,1,0
C007787,51,77776.27,4,0.1681,90,email,0,1,0
C007788,50,55787.02,5,0.3688,3,paid_social,0,1,0
C007789,58,34054.45,3,0.2614,68,email,0,1,1
C007790,71,116359.69,3,0.2247,43,email,5,0,0
C007791,53,172462.24,5,0.1304,11,email,0,0,0
C007792,59,36922.13,4,0.179,72,email,15,0,0
C007793,52,51232.24,6,0.1671,67,sms,10,0,0
C007794,33,79050.12,3,0.3131,101,email,5,0,0
C007795,29,49527.67,4,0.2427,5,email,15,0,0
C007796,46,98544.72,11,0.3103,19,email,5,1,0
C007797,62,78816.57,9,0.4206,9,sms,10,0,0
C007798,31,49191.75,5,0.0589,81,email,0,1,0
C007799,32,94618.14,4,0.2646,116,paid_social,10,1,0
C007800,65,71119.23,6,0.266,39,direct_mail,15,1,0
C007801,37,39380.89,4,0.2004,77,email,10,1,0
C007802,30,35019.46,4,0.1206,97,sms,15,0,0
C007803,71,60200.56,2,0.136,22,email,5,0,0
C007804,31,76519.1,5,0.4313,80,email,0,1,0
C007805,36,92587.27,7,0.094,67,sms,0,0,0
C007806,43,49775.52,5,0.2275,76,email,10,0,0
C007807,70,53253.76,5,0.0978,43,email,15,1,0
C007808,47,49327.46,7,0.3744,28,email,5,1,0
C007809,32,32688.52,3,0.2232,63,sms,10,0,0
C007810,25,47371.1,5,0.1114,32,email,15,0,0
C007811,64,91572.62,4,0.1114,46,direct_mail,5,0,0
C007812,63,35727.18,5,0.1405,30,email,0,1,0
C007813,36,61406.03,5,0.5766,58,email,10,0,0
C007814,24,91531.31,5,0.2863,14,email,0,1,0
C007815,71,120213.24,8,0.2108,96,email,10,1,0
C007816,23,46037.45,0,0.6298,87,email,0,0,0
C007817,55,88289.37,8,0.0475,61,email,10,0,0
C007818,37,76970.82,5,0.1201,57,email,20,1,0
C007819,72,53472.77,5,0.2252,114,email,10,1,0
C007820,43,90813.29,4,0.1383,55,sms,0,1,0
C007821,63,78984.82,7,0.376,113,sms,15,0,0
C007822,56,40305.62,3,0.3544,100,sms,5,1,0
C007823,46,75462.38,2,0.2711,18,sms,10,1,0
C007824,46,39936.36,1,0.4768,115,direct_mail,5,1,0
C007825,72,40668.17,1,0.1906,66,email,0,1,0
C007826,58,51754.77,6,0.4587,91,direct_mail,10,1,0
C007827,50,70060.6,5,0.4199,60,email,0,1,0
C007828,28,90696.33,6,0.3928,19,direct_mail,5,0,0
C007829,55,46429.09,1,0.5114,47,paid_social,10,1,1
C007830,63,71523.14,5,0.0678,96,sms,0,0,0
C007831,51,76364.84,6,0.1197,88,email,15,0,0
C007832,35,97262.02,3,0.7407,83,email,5,1,0
C007833,66,43433.11,4,0.1373,84,sms,5,1,0
C007834,59,107122.27,5,0.2564,34,paid_social,5,0,0
C007835,32,34311.09,5,0.05,100,sms,10,0,0
C007836,67,91730.85,5,0.5676,35,email,0,1,0
C007837,71,42535.85,2,0.2007,73,paid_social,15,0,0
C007838,49,60630.27,12,0.4482,47,email,10,1,0
C007839,61,87081.13,2,0.1866,30,sms,15,0,0
C007840,30,104783.91,2,0.378,91,sms,15,1,0
C007841,71,59376.34,3,0.1587,33,sms,20,1,0
C007842,58,76477.51,5,0.1822,59,email,10,1,0
C007843,45,138363.95,4,0.2898,115,sms,0,0,0
C007844,21,37842.22,9,0.234,40,sms,0,0,0
C007845,31,73552.67,5,0.0604,60,sms,5,1,0
C007846,47,55668.7,4,0.0391,44,email,15,1,0
C007847,57,116538.87,6,0.5772,21,sms,0,0,0
C007848,45,55598.65,8,0.587,113,paid_social,20,1,0
C007849,73,73017.88,6,0.6229,75,email,20,1,0
C007850,25,87708.99,4,0.0797,37,sms,0,0,0
C007851,31,113331.06,3,0.306,37,paid_social,5,1,0
C007852,33,119477.41,6,0.1542,4,paid_social,15,1,0
C007853,31,63215.19,4,0.287,22,email,0,0,0
C007854,66,34491.87,5,0.3862,23,email,5,1,0
C007855,51,47956.96,1,0.1402,61,email,0,0,0
C007856,32,39270.68,8,0.2123,96,email,15,0,0
C007857,22,139305.45,3,0.2038,102,email,0,1,0
C007858,29,27026.42,7,0.6228,74,sms,15,0,0
C007859,73,90755.71,2,0.3968,40,sms,10,1,1
C007860,46,51520.34,7,0.0221,16,direct_mail,0,0,0
C007861,33,64440.1,2,0.4815,37,email,10,0,0
C007862,53,67821.21,3,0.1611,26,direct_mail,15,1,0
C007863,62,42626.27,6,0.1448,13,sms,15,0,0
C007864,39,79581.76,6,0.1207,1,email,10,1,0
C007865,41,41709.14,6,0.0915,106,email,0,0,0
C007866,49,35058.96,6,0.3355,92,direct_mail,15,0,0
C007867,72,35509.17,6,0.3753,4,sms,10,1,0
C007868,64,42242.7,4,0.5144,3,sms,10,0,0
C007869,35,51291.66,6,0.0373,12,email,10,1,0
C007870,29,40601.51,4,0.1875,95,sms,0,0,0
C007871,45,87240.07,3,0.6219,51,paid_social,5,1,0
C007872,42,104392.59,1,0.0476,51,paid_social,0,0,0
C007873,67,90288.86,5,0.1638,15,sms,20,0,0
C007874,69,133861.65,5,0.157,94,sms,15,1,0
C007875,38,67870.8,4,0.1975,102,sms,10,1,0
C007876,56,52386.38,5,0.1764,98,direct_mail,0,1,0
C007877,36,147650.12,4,0.2904,77,email,10,0,0
C007878,39,189295.17,5,0.1508,54,email,15,0,0
C007879,70,63819.78,3,0.2436,106,email,15,1,0
C007880,39,82377.49,8,0.1918,80,email,5,0,0
C007881,73,93685.89,2,0.1944,31,email,0,0,0
C007882,32,34756.01,2,0.4036,104,email,15,1,0
C007883,47,79992.19,6,0.3933,20,email,5,0,0
C007884,23,94967.29,3,0.3448,113,email,10,1,0
C007885,31,36508.52,3,0.0689,43,direct_mail,15,0,0
C007886,23,63556.12,4,0.1802,11,paid_social,15,0,0
C007887,26,65150.13,4,0.529,78,email,5,1,0
C007888,43,73804.87,5,0.1548,11,email,5,0,0
C007889,47,62807.68,4,0.2202,119,paid_social,15,1,0
C007890,73,77706.1,3,0.0356,49,paid_social,10,1,0
C007891,45,70124.07,7,0.0352,17,email,0,1,0
C007892,49,130454.01,2,0.0552,62,email,20,0,0
C007893,41,50853.13,4,0.4455,52,email,0,1,0
C007894,24,50229.95,3,0.1401,37,email,20,0,0
C007895,40,29594.85,4,0.4549,30,email,0,0,0
C007896,67,78641.48,3,0.2529,97,paid_social,10,0,0
C007897,65,113646.43,10,0.4372,115,sms,0,1,0
C007898,61,87623.55,5,0.3359,113,email,5,0,0
C007899,49,62909.09,6,0.5841,79,direct_mail,15,0,0
C007900,42,77256.08,5,0.3105,98,paid_social,5,0,0
C007901,28,36620.01,4,0.1668,7,email,5,1,0
C007902,25,60666.79,4,0.3783,78,paid_social,5,1,0
C007903,22,62871.09,8,0.6175,63,direct_mail,20,0,0
C007904,43,66223.7,4,0.4203,84,direct_mail,20,0,0
C007905,53,83233.87,3,0.5161,31,sms,0,0,0
C007906,57,71709.45,9,0.4915,108,sms,20,0,0
C007907,70,54409.23,7,0.0926,119,paid_social,15,0,0
C007908,66,35168.43,4,0.3505,34,email,20,1,0
C007909,68,101472.72,3,0.5883,86,email,15,1,0
C007910,69,70351.62,5,0.6893,13,email,20,1,0
C007911,24,74093.32,4,0.1907,31,email,10,1,0
C007912,59,47692.93,7,0.2075,32,email,10,0,0
C007913,33,91202.29,0,0.1802,88,direct_mail,15,0,0
C007914,51,62950.83,5,0.3106,45,sms,20,1,0
C007915,25,76169.07,3,0.4117,19,email,0,0,0
C007916,26,36420.44,5,0.2052,113,paid_social,10,0,0
C007917,46,81213.7,2,0.2981,23,email,20,1,0
C007918,71,50244.79,1,0.2248,47,paid_social,15,0,0
C007919,56,49214.85,2,0.14,65,sms,10,1,0
C007920,62,37820.24,7,0.1736,96,email,15,0,0
C007921,33,48448.91,0,0.1474,1,paid_social,10,1,0
C007922,59,165607.49,2,0.1346,95,paid_social,15,0,0
C007923,68,57232.66,3,0.0888,95,direct_mail,5,0,0
C007924,62,35147.76,3,0.2468,76,email,5,0,0
C007925,72,65553.35,2,0.3759,113,email,10,0,0
C007926,40,82725.12,13,0.1587,31,direct_mail,15,0,0
C007927,45,63269.01,4,0.3114,60,sms,5,1,0
C007928,59,72626.04,6,0.194,119,email,10,1,0
C007929,33,33631.16,3,0.2015,52,email,15,1,0
C007930,66,81313.04,1,0.4408,48,email,15,0,0
C007931,47,45899.97,5,0.4271,71,sms,0,1,0
C007932,69,118260.96,5,0.092,60,direct_mail,0,1,0
C007933,70,27855.56,2,0.3362,16,paid_social,15,0,1
C007934,26,26854.01,3,0.4328,27,sms,15,0,0
C007935,27,82022.73,5,0.7502,48,email,0,1,0
C007936,44,54949.1,6,0.7324,67,email,10,1,0
C007937,57,34635.28,3,0.0223,22,email,10,0,0
C007938,37,87580.18,0,0.2705,6,sms,0,1,1
C007939,51,42628.45,4,0.0707,44,email,0,0,0
C007940,61,57243.14,1,0.2036,88,email,10,1,0
C007941,26,31176.26,3,0.1009,59,email,15,1,0
C007942,38,57162.55,5,0.1434,6,email,20,1,0
C007943,30,52022.69,8,0.3739,58,email,5,0,0
C007944,40,55609.85,4,0.0846,83,email,20,0,0
C007945,32,60105.86,4,0.5365,89,email,10,0,0
C007946,44,68527.47,7,0.3448,52,email,10,0,0
C007947,57,26806.27,7,0.4015,74,email,10,0,0
C007948,66,134393.13,6,0.3419,65,sms,10,0,0
C007949,64,73174.39,7,0.2217,108,email,10,1,0
C007950,57,74236.42,3,0.3635,7,paid_social,10,0,0
C007951,24,48872.48,4,0.0895,97,email,0,0,0
C007952,67,48963.33,3,0.3801,114,email,10,0,0
C007953,54,28943.07,5,0.1612,10,email,15,0,0
C007954,34,39735.76,6,0.2181,109,email,15,1,0
C007955,21,78194.42,4,0.2222,76,email,20,0,0
C007956,70,71502.36,5,0.1716,71,paid_social,15,1,0
C007957,68,122604.43,8,0.4158,16,email,15,1,0
C007958,60,74780.72,4,0.1484,5,direct_mail,0,1,0
C007959,33,59975.81,1,0.1684,68,email,10,0,0
C007960,28,65163.0,3,0.1861,109,email,15,1,0
C007961,27,39233.62,2,0.1946,61,email,10,1,0
C007962,73,69063.42,3,0.1419,41,email,5,1,0
C007963,26,40191.63,6,0.3371,66,direct_mail,5,1,0
C007964,64,89928.58,5,0.4689,16,email,20,1,1
C007965,34,39650.86,2,0.1356,51,direct_mail,5,0,0
C007966,64,99275.09,5,0.174,89,email,20,1,0
C007967,32,72191.21,0,0.5053,68,sms,5,0,0
C007968,41,26214.41,6,0.2628,1,sms,15,1,0
C007969,48,42057.82,3,0.0582,22,email,15,0,0
C007970,67,70495.8,3,0.2336,4,email,15,1,0
C007971,22,56901.57,5,0.0638,31,paid_social,10,0,0
C007972,71,74149.06,5,0.4595,14,direct_mail,15,0,0
C007973,64,90116.3,7,0.3005,43,email,10,0,0
C007974,28,94339.9,5,0.2233,113,sms,15,0,0
C007975,51,66954.02,4,0.3299,10,email,0,1,1
C007976,49,47079.45,6,0.3917,53,email,0,1,0
C007977,58,54036.5,7,0.4301,5,email,0,0,0
C007978,48,99448.26,1,0.186,41,email,15,0,0
C007979,45,72542.84,3,0.0205,90,paid_social,15,1,0
C007980,51,79854.49,0,0.3783,77,email,5,1,0
C007981,72,18962.22,5,0.1271,104,sms,20,1,0
C007982,29,35327.64,4,0.4441,5,direct_mail,15,1,0
C007983,31,59363.25,4,0.4174,28,sms,5,1,0
C007984,54,45201.6,7,0.091,13,direct_mail,10,1,0
C007985,65,30394.23,3,0.1627,26,email,10,1,0
C007986,40,45286.31,5,0.4676,111,direct_mail,5,0,0
C007987,57,56566.31,5,0.2281,101,email,10,1,0
C007988,31,86175.08,11,0.4225,65,email,5,1,0
C007989,73,55473.32,4,0.0871,62,email,10,0,0
C007990,53,62204.06,5,0.2186,82,email,15,0,0
C007991,27,90069.53,5,0.4098,32,email,10,0,0
C007992,23,33948.02,6,0.4396,14,paid_social,15,0,0
C007993,43,90692.84,8,0.0918,26,sms,15,0,0
C007994,50,89910.82,5,0.2184,95,paid_social,0,0,0
C007995,49,92251.46,8,0.3052,6,email,10,0,1
C007996,36,46251.58,6,0.631,22,direct_mail,10,1,1
C007997,40,54818.98,5,0.5321,61,email,10,0,0
C007998,35,44971.76,3,0.1412,55,email,10,0,0
C007999,47,116137.97,6,0.2713,88,email,5,0,0
C008000,30,46017.27,4,0.1753,77,sms,10,0,0
C008001,26,65917.57,1,0.31,62,sms,5,1,0
C008002,27,142549.7,7,0.1114,19,email,0,1,0
C008003,29,52901.88,2,0.2641,109,sms,0,1,0
C008004,25,105261.94,1,0.2973,110,email,5,1,0
C008005,58,106475.06,4,0.2529,30,sms,15,1,0
C008006,56,59012.87,10,0.1334,13,sms,20,1,0
C008007,68,65754.2,5,0.0557,109,email,15,1,0
C008008,49,42894.66,5,0.3654,60,paid_social,0,1,0
C008009,51,30002.63,3,0.0973,107,sms,5,0,0
C008010,66,43638.28,1,0.0872,27,email,0,1,0
C008011,56,110198.34,6,0.0831,50,email,10,1,0
C008012,47,113535.83,1,0.4306,82,email,0,1,0
C008013,42,36646.34,8,0.2541,92,email,5,1,0
C008014,26,67093.22,6,0.2142,24,email,10,1,0
C008015,26,34475.19,6,0.1247,65,email,15,0,0
C008016,42,34735.09,3,0.621,22,paid_social,15,0,0
C008017,45,34810.51,3,0.3401,116,email,15,1,0
C008018,63,44885.06,7,0.1717,14,paid_social,5,0,0
C008019,55,43055.62,4,0.1637,67,email,0,1,0
C008020,34,57074.56,2,0.4244,89,direct_mail,20,1,0
C008021,72,75753.99,7,0.2159,53,email,10,1,1
C008022,68,38795.2,3,0.1117,14,sms,0,0,0
C008023,49,72102.83,4,0.3335,9,paid_social,10,0,0
C008024,46,37484.73,4,0.2635,74,email,0,0,0
C008025,21,101475.16,8,0.3793,110,email,0,0,0
C008026,47,44771.33,7,0.0756,58,sms,5,1,0
C008027,65,88997.84,8,0.4949,56,email,15,0,0
C008028,44,82048.53,2,0.2489,118,email,15,0,0
C008029,73,36881.83,3,0.1172,80,email,10,0,0
C008030,43,41765.71,6,0.1109,40,email,10,1,0
C008031,38,86109.29,3,0.5422,36,sms,5,0,0
C008032,33,126685.27,3,0.4381,82,paid_social,10,0,0
C008033,24,40564.49,1,0.2918,60,direct_mail,5,0,0
C008034,74,104951.54,3,0.3527,6,email,10,0,0
C008035,26,24061.88,2,0.0476,68,email,0,1,0
C008036,34,54914.42,4,0.0933,12,email,10,0,0
C008037,40,82760.29,6,0.5325,28,direct_mail,15,0,0
C008038,28,87730.61,3,0.3934,11,email,0,0,0
C008039,49,111987.56,4,0.1601,116,email,10,0,0
C008040,59,31004.81,3,0.228,72,email,15,1,0
C008041,66,44105.57,4,0.5255,38,email,15,1,0
C008042,53,155636.77,5,0.2399,52,email,0,1,0
C008043,52,36152.42,7,0.4908,71,sms,5,0,0
C008044,24,49299.99,7,0.245,49,email,20,1,0
C008045,46,22280.73,3,0.2373,116,email,15,1,1
C008046,60,140281.92,2,0.4266,15,email,0,1,0
C008047,26,86127.86,7,0.3753,48,email,10,1,0
C008048,21,26910.91,6,0.0793,32,direct_mail,5,1,0
C008049,23,53492.74,7,0.5785,48,sms,10,0,0
C008050,38,69668.02,2,0.3373,85,email,5,1,0
C008051,59,54109.47,1,0.2595,18,email,15,0,0
C008052,53,65654.11,2,0.2835,64,email,5,1,0
C008053,58,73510.27,6,0.3812,106,email,10,1,0
C008054,29,69411.0,6,0.1069,25,sms,10,1,0
C008055,56,24095.32,6,0.4425,84,direct_mail,10,0,0
C008056,26,26145.61,11,0.0839,97,email,10,0,0
C008057,60,32245.61,6,0.4776,104,sms,10,0,0
C008058,60,124769.05,6,0.1251,52,direct_mail,10,0,0
C008059,44,56207.35,4,0.2814,35,email,0,1,0
C008060,63,56405.4,5,0.3624,63,sms,15,1,0
C008061,21,93964.31,7,0.065,89,paid_social,15,1,0
C008062,35,70503.03,0,0.3812,16,paid_social,0,0,0
C008063,42,37329.28,5,0.3772,11,email,5,0,0
C008064,61,90889.68,2,0.2195,7,direct_mail,5,0,0
C008065,34,39246.8,4,0.309,48,email,0,0,0
C008066,50,179253.63,5,0.328,1,direct_mail,15,0,0
C008067,50,52187.06,6,0.2918,4,sms,10,1,0
C008068,74,145064.11,4,0.2686,47,direct_mail,0,1,0
C008069,38,88489.41,7,0.0676,110,paid_social,0,1,0
C008070,58,89569.91,2,0.4414,4,email,0,0,0
C008071,31,33010.74,2,0.166,69,sms,15,0,0
C008072,23,101964.52,2,0.4055,12,email,15,1,0
C008073,29,49206.74,4,0.1387,108,sms,5,1,0
C008074,32,108940.75,5,0.2767,14,email,5,1,0
C008075,34,103621.44,4,0.627,78,email,0,1,0
C008076,61,37408.79,10,0.2643,111,email,20,0,0
C008077,45,68871.63,5,0.0927,32,direct_mail,5,0,0
C008078,43,126386.42,5,0.3763,66,sms,0,1,0
C008079,67,64438.32,4,0.6158,31,email,15,1,0
C008080,51,42788.41,2,0.4231,52,paid_social,15,0,0
C008081,31,113319.63,7,0.6044,68,email,15,0,0
C008082,21,76741.46,6,0.6541,93,paid_social,15,1,1
C008083,32,34093.99,3,0.2423,41,paid_social,0,0,0
C008084,21,83285.35,4,0.1453,116,sms,5,0,0
C008085,33,65191.26,6,0.0606,32,direct_mail,0,0,0
C008086,28,40385.34,3,0.4711,85,paid_social,20,0,0
C008087,24,51457.55,8,0.7478,15,email,15,0,0
C008088,69,65178.25,1,0.3307,91,email,10,0,0
C008089,33,55214.43,2,0.4352,88,paid_social,0,0,0
C008090,30,54380.87,3,0.6722,9,sms,10,1,0
C008091,26,93597.81,4,0.2636,43,email,15,0,0
C008092,63,64889.9,5,0.162,110,sms,0,0,0
C008093,23,70678.67,3,0.1045,5,direct_mail,10,1,0
C008094,63,44849.35,6,0.2632,103,paid_social,10,1,0
C008095,48,75753.95,4,0.2108,118,email,0,1,0
C008096,66,96754.41,7,0.4023,28,direct_mail,15,0,0
C008097,58,60071.02,3,0.4665,61,email,5,1,0
C008098,74,31189.71,6,0.0945,69,email,0,1,0
C008099,59,61087.78,5,0.5093,83,sms,10,1,0
C008100,52,29055.6,2,0.0638,112,direct_mail,0,1,0
C008101,53,71566.35,3,0.2831,66,direct_mail,15,1,0
C008102,23,49422.46,6,0.138,62,sms,0,0,0
C008103,61,56818.47,4,0.1875,2,email,10,1,0
C008104,21,156005.71,3,0.1523,22,paid_social,0,0,0
C008105,25,27740.2,2,0.5356,101,email,20,0,0
C008106,38,49889.39,2,0.4438,25,email,15,0,0
C008107,68,45679.12,3,0.186,42,paid_social,0,0,0
C008108,21,112621.23,7,0.5477,67,email,5,1,1
C008109,47,132953.86,1,0.5735,74,sms,10,0,0
C008110,71,70073.95,1,0.5135,9,email,10,1,0
C008111,42,24591.46,1,0.0537,74,direct_mail,5,1,0
C008112,37,28020.01,4,0.1552,88,sms,0,0,0
C008113,40,44696.14,5,0.1293,51,email,20,1,0
C008114,60,64317.34,2,0.0619,110,email,5,1,0
C008115,21,89424.35,7,0.1577,90,email,10,1,0
C008116,32,50915.77,4,0.6083,11,email,5,0,0
C008117,55,64641.51,3,0.4715,37,email,20,1,0
C008118,47,72856.48,9,0.4016,42,sms,0,1,0
C008119,46,66899.1,4,0.2692,113,email,5,1,0
C008120,40,45925.41,3,0.1944,94,sms,0,0,1
C008121,66,123216.41,2,0.5308,79,sms,10,1,0
C008122,40,49650.95,4,0.4865,34,email,10,1,0
C008123,45,25977.37,4,0.2083,116,sms,10,1,0
C008124,67,44835.51,8,0.1004,97,email,20,1,0
C008125,60,116100.85,4,0.267,51,direct_mail,5,1,0
C008126,48,91327.6,2,0.4478,10,sms,10,1,0
C008127,62,45804.58,5,0.2435,8,email,15,1,0
C008128,53,93098.77,6,0.4203,98,email,0,1,0
C008129,47,49269.33,1,0.2559,79,paid_social,20,0,0
C008130,71,93417.67,7,0.2931,17,paid_social,10,1,0
C008131,41,57655.81,3,0.3343,101,paid_social,15,1,0
