order_id,order_date,region,segment,category,product,unit_price,quantity,discount,revenue,cost,profit,customer_id,date_key
10677,2024-11-13,West,Enterprise,Accessories,Mouse,441.59,3,0.0,1324.77,836.9,487.87,C8178,20241113
10678,2024-09-07,North,Small Business,Accessories,USB-C Cable,448.43,7,0.0,3139.01,1706.56,1432.45,C4453,20240907
10679,2025-09-18,North,Small Business,Hardware,"Laptop 15""",1728.11,8,0.2,11059.9,6582.38,4477.52,C4360,20250918
10680,2024-05-02,North,Enterprise,Accessories,Mouse,777.24,3,0.05,2215.13,1316.13,899.0,C6097,20240502
10681,2024-06-16,West,Small Business,Hardware,Desktop Tower,316.5,2,0.0,633.0,405.97,227.03,C2920,20240616
10682,2024-06-19,East,Consumer,Hardware,Desktop Tower,1139.87,1,0.0,1139.87,885.22,254.65,C5390,20240619
10683,2024-04-30,North,Small Business,Software,Office Suite,264.83,1,0.0,264.83,155.5,109.33,C6126,20240430
10684,2025-06-20,North,Small Business,Hardware,"Laptop 13""",1393.42,7,0.0,9753.94,4451.15,5302.79,C7314,20250620
10685,2025-05-23,West,Enterprise,Software,Antivirus Pro,132.66,3,0.0,397.98,266.63,131.35,C4893,20250523
10686,2025-05-26,South,Small Business,Accessories,Headset,1304.69,8,0.1,9393.77,5756.21,3637.56,C7773,20250526
10687,2024-04-15,North,Consumer,Hardware,"Laptop 13""",1426.68,3,0.1,3852.04,2278.86,1573.18,C5994,20240415
10688,2024-02-15,North,Consumer,Accessories,USB-C Cable,32.94,9,0.1,266.81,204.28,62.53,C3607,20240215
10689,2025-01-07,West,Consumer,Accessories,Mouse,381.45,8,0.1,2746.44,1610.22,1136.22,C7328,20250107
10690,2025-07-20,West,Consumer,Software,Antivirus Pro,1339.86,4,0.05,5091.47,2423.22,2668.25,C7476,20250720
10691,2025-03-02,East,Small Business,Accessories,Headset,1448.63,4,0.2,4635.62,2993.08,1642.54,C1002,20250302
10692,2024-05-02,North,Consumer,Accessories,Mouse,636.78,8,0.0,5094.24,2951.35,2142.89,C6626,20240502
10693,2025-02-14,North,Small Business,Software,Office Suite,670.74,2,0.05,1274.41,789.36,485.05,C1670,20250214
10694,2024-12-01,North,Enterprise,Software,Antivirus Pro,1449.85,8,0.0,11598.8,5489.27,6109.53,C6255,20241201
10695,2025-01-12,South,Small Business,Hardware,Desktop Tower,772.09,5,0.0,3860.45,2210.38,1650.07,C4792,20250112
10696,2025-09-29,South,Small Business,Software,Analytics Pro,35.2,3,0.05,100.32,71.21,29.11,C5678,20250929
10697,2025-05-20,South,Enterprise,Hardware,"Laptop 15""",1195.51,6,0.05,6814.41,5232.65,1581.76,C1990,20250520
10698,2024-06-03,North,Small Business,Accessories,Keyboard,1078.51,4,0.1,3882.64,2483.24,1399.4,C4645,20240603
10699,2025-07-08,East,Enterprise,Hardware,"Laptop 13""",289.25,6,0.0,1735.5,1138.45,597.05,C6944,20250708
10700,2024-12-09,North,Enterprise,Software,Analytics Pro,441.53,2,0.0,883.06,677.96,205.1,C4278,20241209
10701,2024-11-10,North,Consumer,Hardware,"Laptop 15""",1008.25,2,0.0,2016.5,1220.69,795.81,C5886,20241110
10702,2025-03-05,West,Consumer,Accessories,Headset,1190.18,1,0.0,1190.18,823.99,366.19,C5334,20250305
10703,2024-04-05,North,Consumer,Hardware,"Monitor 27""",1149.44,3,0.05,3275.9,1846.23,1429.67,C7111,20240405
10704,2025-12-18,East,Small Business,Hardware,"Laptop 13""",350.95,4,0.1,1263.42,596.46,666.96,C2230,20251218
10705,2025-08-17,North,Enterprise,Accessories,USB-C Cable,1402.44,7,0.2,7853.66,5696.64,2157.02,C4940,20250817
10706,2024-03-17,North,Small Business,Hardware,"Laptop 15""",1348.38,1,0.0,1348.38,621.47,726.91,C7718,20240317
10707,2024-08-30,East,Small Business,Software,Office Suite,481.83,5,0.1,2168.24,1601.28,566.96,C3875,20240830
10708,2025-12-18,East,Small Business,Software,Office Suite,78.81,2,0.1,141.86,85.14,56.72,C1365,20251218
10709,2024-08-27,North,Consumer,Accessories,Mouse,1599.62,8,0.05,12157.11,7327.66,4829.45,C5172,20240827
10710,2024-06-08,North,Consumer,Software,Office Suite,1487.32,2,0.05,2825.91,2075.49,750.42,C5988,20240608
10711,2024-11-17,West,Consumer,Hardware,Desktop Tower,129.46,4,0.15,440.16,341.89,98.27,C7623,20241117
10712,2024-07-31,West,Small Business,Software,Office Suite,1216.6,3,0.2,2919.84,1560.72,1359.12,C7396,20240731
10713,2024-05-02,North,Consumer,Hardware,Desktop Tower,578.73,3,0.0,1736.19,1000.3,735.89,C5594,20240502
10714,2025-12-22,North,Consumer,Software,Antivirus Pro,736.17,5,0.0,3680.85,1674.91,2005.94,C1919,20251222
10715,2024-04-03,South,Small Business,Software,Analytics Pro,1126.12,4,0.0,4504.48,3346.79,1157.69,C2258,20240403
10716,2024-02-20,East,Small Business,Accessories,Mouse,18.57,3,0.05,52.92,39.83,13.09,C1067,20240220
10717,2025-02-18,West,Enterprise,Hardware,"Laptop 15""",1783.31,3,0.0,5349.93,3732.05,1617.88,C8082,20250218
10718,2024-04-06,West,Consumer,Accessories,Mouse,1045.7,3,0.1,2823.39,1645.17,1178.22,C7838,20240406
10719,2024-01-13,North,Consumer,Accessories,Keyboard,1116.78,5,0.2,4467.12,3544.17,922.95,C6232,20240113
10720,2025-02-14,East,Enterprise,Hardware,"Laptop 13""",834.95,6,0.0,5009.7,2347.91,2661.79,C3961,20250214
10721,2025-08-19,East,Consumer,Accessories,Mouse,658.11,6,0.0,3948.66,3078.34,870.32,C4716,20250819
10722,2024-07-21,West,Consumer,Accessories,Headset,106.41,9,0.05,909.81,497.08,412.73,C7982,20240721
10723,2024-05-05,North,Small Business,Accessories,Keyboard,1082.35,8,0.05,8225.86,5012.1,3213.76,C8086,20240505
10724,2025-08-10,West,Enterprise,Software,Office Suite,820.16,2,0.0,1640.32,1185.44,454.88,C9566,20250810
10725,2024-01-31,West,Enterprise,Software,Antivirus Pro,316.04,8,0.1,2275.49,1789.27,486.22,C3690,20240131
10726,2024-12-28,South,Consumer,Software,Office Suite,1153.51,2,0.0,2307.02,1261.83,1045.19,C4875,20241228
10727,2025-04-01,South,Consumer,Hardware,"Laptop 15""",149.7,8,0.0,1197.6,787.94,409.66,C8175,20250401
10728,2025-10-24,East,Small Business,Software,Analytics Pro,128.15,1,0.05,121.74,92.32,29.42,C6866,20251024
10729,2025-05-05,North,Consumer,Software,Office Suite,387.32,8,0.0,3098.56,2194.09,904.47,C7231,20250505
10730,2024-05-20,West,Consumer,Hardware,"Laptop 15""",1593.29,9,0.2,11471.69,5282.82,6188.87,C2257,20240520
10731,2025-10-07,North,Small Business,Hardware,Desktop Tower,1246.96,7,0.05,8292.28,6461.93,1830.35,C4805,20251007
10732,2025-05-06,West,Small Business,Hardware,Desktop Tower,238.14,7,0.0,1666.98,981.16,685.82,C4856,20250506
10733,2025-02-01,East,Consumer,Accessories,Headset,1535.91,3,0.0,4607.73,3346.56,1261.17,C2094,20250201
10734,2025-09-03,South,Consumer,Software,Antivirus Pro,386.53,2,0.0,773.06,362.82,410.24,C3775,20250903
10735,2025-04-28,East,Enterprise,Accessories,Keyboard,189.85,4,0.0,759.4,482.57,276.83,C8972,20250428
10736,2024-04-12,South,Enterprise,Accessories,Headset,1368.89,8,0.0,10951.12,4961.37,5989.75,C2942,20240412
10737,2025-06-30,North,Consumer,Hardware,"Monitor 27""",1438.74,8,0.0,11509.92,5262.13,6247.79,C1649,20250630
10738,2024-12-29,South,Consumer,Accessories,Headset,468.33,1,0.0,468.33,260.33,208.0,C5131,20241229
10739,2025-12-15,East,Enterprise,Accessories,Headset,386.02,6,0.1,2084.51,1504.77,579.74,C3430,20251215
10740,2025-08-04,South,Enterprise,Accessories,USB-C Cable,1776.23,8,0.0,14209.84,8804.25,5405.59,C8542,20250804
10741,2025-07-09,East,Consumer,Software,Antivirus Pro,1274.66,5,0.0,6373.3,4609.14,1764.16,C4199,20250709
10742,2024-04-02,North,Consumer,Hardware,"Laptop 15""",267.05,3,0.0,801.15,409.38,391.77,C6462,20240402
10743,2024-01-21,West,Consumer,Software,Analytics Pro,156.35,7,0.2,875.56,515.27,360.29,C7324,20240121
10744,2024-07-25,South,Small Business,Hardware,"Laptop 15""",758.73,9,0.0,6828.57,3902.34,2926.23,C1529,20240725
10745,2024-11-27,North,Consumer,Accessories,Keyboard,1203.98,8,0.05,9150.25,4755.72,4394.53,C7094,20241127
10746,2024-04-23,East,Consumer,Software,Analytics Pro,972.6,7,0.0,6808.2,4886.97,1921.23,C5135,20240423
10747,2025-11-09,West,Enterprise,Accessories,Headset,674.3,5,0.0,3371.5,2392.33,979.17,C1446,20251109
10748,2024-11-05,East,Consumer,Accessories,USB-C Cable,1011.21,6,0.1,5460.53,3147.95,2312.58,C1226,20241105
10749,2025-10-16,West,Enterprise,Software,Antivirus Pro,1441.29,7,0.05,9584.58,5709.06,3875.52,C3535,20251016
10750,2025-12-25,East,Consumer,Hardware,"Laptop 15""",360.79,1,0.1,324.71,204.1,120.61,C2881,20251225
10751,2025-01-22,East,Enterprise,Hardware,Desktop Tower,1566.46,6,0.0,9398.76,6047.46,3351.3,C2695,20250122
10752,2024-05-10,South,Enterprise,Accessories,USB-C Cable,509.43,6,0.1,2750.92,1397.07,1353.85,C6570,20240510
10753,2025-08-04,North,Consumer,Hardware,Desktop Tower,400.71,6,0.1,2163.83,1190.1,973.73,C7855,20250804
10754,2025-09-18,South,Enterprise,Hardware,"Laptop 13""",1009.75,9,0.1,8178.98,4404.21,3774.77,C5482,20250918
10755,2025-05-23,South,Small Business,Hardware,"Laptop 13""",1610.13,1,0.05,1529.62,995.21,534.41,C8869,20250523
10756,2024-08-31,East,Small Business,Accessories,Mouse,1779.44,9,0.0,16014.96,10121.87,5893.09,C4558,20240831
10757,2025-12-26,East,Small Business,Accessories,Headset,1063.78,4,0.0,4255.12,3211.48,1043.64,C9112,20251226
10758,2024-08-02,South,Enterprise,Accessories,Headset,1132.55,1,0.0,1132.55,691.32,441.23,C1910,20240802
10759,2024-09-19,North,Enterprise,Accessories,Mouse,366.31,8,0.0,2930.48,2263.09,667.39,C5204,20240919
10760,2025-01-30,West,Enterprise,Software,Antivirus Pro,1700.9,8,0.0,13607.2,7257.42,6349.78,C5876,20250130
10761,2025-02-27,West,Small Business,Software,Analytics Pro,847.31,1,0.1,762.58,530.66,231.92,C1886,20250227
10762,2025-01-19,North,Small Business,Hardware,"Laptop 15""",881.69,2,0.0,1763.38,1228.07,535.31,C7751,20250119
10763,2024-06-15,West,Consumer,Accessories,Headset,682.07,2,0.0,1364.14,628.41,735.73,C2647,20240615
10764,2024-01-21,East,Small Business,Accessories,Mouse,618.68,8,0.0,4949.44,3387.95,1561.49,C3761,20240121
10765,2024-12-16,South,Small Business,Accessories,Mouse,1394.43,5,0.0,6972.15,3222.66,3749.49,C5512,20241216
10766,2025-07-14,North,Small Business,Hardware,"Monitor 27""",1536.69,9,0.1,12447.19,6301.24,6145.95,C3786,20250714
10767,2025-12-22,North,Small Business,Hardware,"Laptop 15""",1358.94,9,0.0,12230.46,7497.14,4733.32,C4308,20251222
10768,2025-09-13,West,Consumer,Accessories,Mouse,208.86,9,0.0,1879.74,1452.72,427.02,C4303,20250913
10769,2024-12-05,South,Consumer,Software,Analytics Pro,366.92,3,0.1,990.68,489.32,501.36,C7416,20241205
10770,2025-07-21,East,Enterprise,Software,Office Suite,386.51,5,0.0,1932.55,1498.11,434.44,C5485,20250721
10771,2024-08-31,North,Consumer,Software,Analytics Pro,664.3,6,0.0,3985.8,2947.1,1038.7,C5917,20240831
10772,2025-07-16,West,Consumer,Accessories,Headset,165.8,1,0.0,165.8,94.64,71.16,C8282,20250716
10773,2024-01-04,West,Consumer,Software,Analytics Pro,535.15,8,0.15,3639.02,1975.71,1663.31,C9464,20240104
10774,2025-10-02,West,Consumer,Accessories,Mouse,1179.21,8,0.0,9433.68,7045.43,2388.25,C8538,20251002
10775,2024-07-30,South,Enterprise,Software,Antivirus Pro,915.84,6,0.0,5495.04,3014.39,2480.65,C3105,20240730
10776,2025-04-29,North,Small Business,Software,Office Suite,825.01,1,0.05,783.76,523.51,260.25,C2517,20250429
10777,2025-05-15,East,Consumer,Hardware,"Monitor 27""",1431.92,3,0.0,4295.76,2403.94,1891.82,C5891,20250515
10778,2024-07-08,East,Small Business,Software,Antivirus Pro,476.54,2,0.2,762.46,487.48,274.98,C7603,20240708
10779,2025-04-01,North,Small Business,Software,Office Suite,341.65,2,0.15,580.8,273.92,306.88,C1183,20250401
10780,2024-09-26,South,Small Business,Hardware,"Laptop 13""",1075.03,8,0.0,8600.24,5220.97,3379.27,C8678,20240926
10781,2024-06-03,North,Consumer,Hardware,Desktop Tower,907.22,8,0.0,7257.76,4947.4,2310.36,C9002,20240603
10782,2025-07-08,West,Enterprise,Accessories,Mouse,536.03,3,0.1,1447.28,679.44,767.84,C1270,20250708
10783,2025-01-31,West,Enterprise,Hardware,"Monitor 27""",837.14,9,0.05,7157.55,4251.01,2906.54,C7305,20250131
10784,2025-08-09,South,Small Business,Software,Antivirus Pro,1542.33,2,0.1,2776.19,2132.7,643.49,C5182,20250809
10785,2025-02-08,North,Enterprise,Hardware,"Laptop 15""",544.25,1,0.0,544.25,383.91,160.34,C4970,20250208
10786,2024-05-03,West,Consumer,Accessories,Keyboard,621.71,9,0.1,5035.85,3715.82,1320.03,C7589,20240503
10787,2024-07-16,South,Consumer,Software,Antivirus Pro,879.1,4,0.0,3516.4,2188.91,1327.49,C1249,20240716
10788,2025-11-30,West,Consumer,Hardware,"Laptop 15""",254.53,9,0.0,2290.77,1124.32,1166.45,C3672,20251130
10789,2025-09-01,East,Small Business,Hardware,"Laptop 13""",90.04,7,0.05,598.77,464.67,134.1,C5059,20250901
10790,2024-03-30,West,Enterprise,Software,Analytics Pro,1572.58,8,0.05,11951.61,9136.23,2815.38,C8409,20240330
10791,2024-11-29,East,Enterprise,Software,Antivirus Pro,1013.0,4,0.0,4052.0,2995.61,1056.39,C5668,20241129
10792,2025-12-18,West,Consumer,Software,Antivirus Pro,1405.96,5,0.0,7029.8,3455.49,3574.31,C2260,20251218
10793,2024-05-31,North,Consumer,Hardware,"Laptop 13""",1056.88,5,0.0,5284.4,3478.17,1806.23,C8616,20240531
10794,2024-10-19,East,Small Business,Software,Office Suite,1262.17,3,0.05,3597.18,2288.89,1308.29,C5939,20241019
10795,2025-11-01,West,Enterprise,Hardware,"Monitor 27""",1572.74,8,0.0,12581.92,9793.9,2788.02,C9923,20251101
10796,2024-02-08,South,Small Business,Software,Antivirus Pro,1770.57,9,0.0,15935.13,11532.54,4402.59,C2719,20240208
10797,2025-09-25,West,Consumer,Software,Office Suite,631.41,7,0.0,4419.87,2031.1,2388.77,C1896,20250925
10798,2025-12-08,South,Consumer,Hardware,"Monitor 27""",829.15,8,0.2,5306.56,3454.85,1851.71,C7837,20251208
10799,2024-10-02,East,Consumer,Software,Office Suite,1616.86,1,0.0,1616.86,1234.57,382.29,C7845,20241002
10800,2024-11-14,East,Small Business,Hardware,"Laptop 13""",1452.03,1,0.0,1452.03,732.71,719.32,C1165,20241114
10801,2024-08-21,South,Small Business,Hardware,"Monitor 27""",844.85,6,0.0,5069.1,2605.19,2463.91,C1071,20240821
10802,2024-11-24,East,Enterprise,Software,Analytics Pro,1456.85,6,0.1,7866.99,5691.98,2175.01,C3462,20241124
10803,2025-10-23,North,Consumer,Software,Antivirus Pro,552.19,3,0.0,1656.57,1139.26,517.31,C8984,20251023
10804,2025-02-20,West,Enterprise,Software,Antivirus Pro,762.58,2,0.0,1525.16,940.2,584.96,C5485,20250220
10805,2025-06-11,South,Consumer,Software,Analytics Pro,297.74,2,0.2,476.38,308.11,168.27,C5621,20250611
10806,2025-06-02,West,Consumer,Hardware,"Laptop 13""",1522.15,7,0.0,10655.05,5228.7,5426.35,C5670,20250602
10807,2024-06-26,South,Consumer,Accessories,Keyboard,1689.82,3,0.0,5069.46,2910.55,2158.91,C2635,20240626
10808,2024-02-03,West,Consumer,Software,Analytics Pro,1229.3,8,0.0,9834.4,5933.7,3900.7,C2073,20240203
10809,2024-07-22,East,Small Business,Software,Analytics Pro,198.62,4,0.0,794.48,545.44,249.04,C2956,20240722
10810,2025-02-10,North,Enterprise,Accessories,Keyboard,134.56,4,0.0,538.24,247.7,290.54,C5524,20250210
10811,2025-01-16,West,Enterprise,Software,Antivirus Pro,403.18,2,0.0,806.36,428.16,378.2,C5887,20250116
10812,2025-04-30,East,Small Business,Accessories,Headset,1743.9,9,0.0,15695.1,11657.92,4037.18,C7726,20250430
10813,2025-12-06,North,Small Business,Accessories,USB-C Cable,1682.34,3,0.0,5047.02,2830.4,2216.62,C8119,20251206
10814,2024-02-20,South,Enterprise,Accessories,Keyboard,731.15,6,0.0,4386.9,3014.25,1372.65,C1422,20240220
10815,2025-10-24,South,Enterprise,Accessories,Headset,1319.11,7,0.1,8310.39,5311.2,2999.19,C2657,20251024
10816,2025-10-29,West,Enterprise,Accessories,Mouse,433.73,4,0.1,1561.43,976.15,585.28,C6737,20251029
10817,2025-04-30,South,Enterprise,Accessories,Mouse,1520.98,8,0.0,12167.84,6644.06,5523.78,C3671,20250430
10818,2024-08-17,East,Enterprise,Software,Analytics Pro,1592.88,3,0.1,4300.78,3008.38,1292.4,C8263,20240817
10819,2025-12-27,East,Small Business,Software,Office Suite,1738.65,4,0.0,6954.6,3642.89,3311.71,C1725,20251227
10820,2025-04-15,East,Consumer,Software,Office Suite,1478.38,3,0.15,3769.87,2224.5,1545.37,C3806,20250415
10821,2025-11-24,West,Enterprise,Accessories,Mouse,485.28,3,0.2,1164.67,602.01,562.66,C1224,20251124
10822,2025-06-07,East,Enterprise,Hardware,Desktop Tower,780.89,9,0.0,7028.01,3324.19,3703.82,C1124,20250607
10823,2024-11-01,North,Small Business,Accessories,Headset,407.81,4,0.0,1631.24,972.25,658.99,C3971,20241101
10824,2024-10-10,East,Small Business,Software,Analytics Pro,242.73,8,0.0,1941.84,1388.51,553.33,C1717,20241010
10825,2025-12-29,East,Consumer,Accessories,Keyboard,1306.1,7,0.1,8228.43,3853.68,4374.75,C9307,20251229
10826,2024-02-28,West,Enterprise,Software,Analytics Pro,610.1,3,0.0,1830.3,1355.43,474.87,C8381,20240228
10827,2024-05-23,North,Enterprise,Software,Office Suite,1754.67,7,0.0,12282.69,6730.45,5552.24,C7401,20240523
10828,2024-09-22,West,Small Business,Software,Analytics Pro,1668.3,2,0.0,3336.6,1547.47,1789.13,C9432,20240922
10829,2024-02-06,South,Small Business,Hardware,"Laptop 15""",26.35,3,0.0,79.05,51.71,27.34,C5586,20240206
10830,2025-12-03,West,Enterprise,Software,Analytics Pro,557.82,4,0.2,1785.02,1143.25,641.77,C5922,20251203
10831,2024-11-03,South,Enterprise,Hardware,"Laptop 15""",967.84,8,0.15,6581.31,3824.75,2756.56,C5670,20241103
10832,2024-10-27,North,Small Business,Accessories,Headset,99.58,1,0.0,99.58,55.88,43.7,C2827,20241027
10833,2025-07-26,South,Enterprise,Software,Analytics Pro,1472.79,5,0.0,7363.95,3811.86,3552.09,C7543,20250726
10834,2024-04-01,South,Small Business,Accessories,Headset,603.61,7,0.0,4225.27,2629.75,1595.52,C7940,20240401
10835,2025-03-06,East,Small Business,Software,Analytics Pro,607.91,4,0.05,2310.06,1486.45,823.61,C5713,20250306
10836,2024-10-28,West,Consumer,Software,Antivirus Pro,382.58,5,0.1,1721.61,867.46,854.15,C5933,20241028
10837,2025-10-11,North,Small Business,Accessories,Mouse,629.69,2,0.0,1259.38,866.32,393.06,C8108,20251011
10838,2025-11-28,West,Enterprise,Software,Office Suite,1490.8,3,0.05,4248.78,2199.6,2049.18,C2909,20251128
10839,2024-02-25,South,Consumer,Accessories,Headset,474.35,6,0.0,2846.1,1591.45,1254.65,C8910,20240225
10840,2025-02-23,West,Consumer,Software,Analytics Pro,208.05,6,0.0,1248.3,855.5,392.8,C9339,20250223
10841,2024-07-03,North,Small Business,Software,Analytics Pro,1214.51,4,0.0,4858.04,2263.13,2594.91,C7781,20240703
10842,2024-06-30,East,Enterprise,Accessories,Mouse,967.46,6,0.05,5514.52,3003.9,2510.62,C6929,20240630
10843,2025-04-07,East,Consumer,Accessories,Keyboard,805.15,7,0.0,5636.05,2869.72,2766.33,C6308,20250407
10844,2025-05-16,North,Consumer,Hardware,"Monitor 27""",1151.48,5,0.1,5181.66,3119.5,2062.16,C2161,20250516
10845,2025-10-10,West,Small Business,Software,Office Suite,774.63,8,0.0,6197.04,4633.53,1563.51,C8469,20251010
10846,2025-01-27,North,Consumer,Hardware,"Laptop 15""",51.15,8,0.1,368.28,237.42,130.86,C4398,20250127
10847,2025-01-17,North,Small Business,Hardware,"Laptop 15""",38.01,2,0.0,76.02,46.74,29.28,C2371,20250117
10848,2024-01-19,North,Enterprise,Hardware,"Laptop 15""",358.26,5,0.1,1612.17,868.25,743.92,C7553,20240119
10849,2024-08-19,East,Small Business,Accessories,Mouse,524.51,2,0.05,996.57,743.85,252.72,C1011,20240819
10850,2025-01-27,East,Consumer,Accessories,Mouse,280.83,1,0.15,238.71,171.4,67.31,C3077,20250127
10851,2024-11-01,East,Small Business,Hardware,Desktop Tower,686.18,9,0.0,6175.62,3782.09,2393.53,C1297,20241101
10852,2025-03-20,South,Small Business,Software,Office Suite,426.9,8,0.05,3244.44,1708.36,1536.08,C2269,20250320
10853,2024-07-11,South,Small Business,Accessories,Keyboard,243.57,6,0.0,1461.42,1016.39,445.03,C6672,20240711
10854,2024-08-17,South,Consumer,Hardware,"Laptop 13""",1794.46,9,0.15,13727.62,7772.44,5955.18,C5683,20240817
10855,2025-08-26,South,Consumer,Software,Analytics Pro,58.87,9,0.0,529.83,243.59,286.24,C5155,20250826
10856,2025-10-28,North,Small Business,Hardware,Desktop Tower,1401.42,3,0.0,4204.26,2148.91,2055.35,C2409,20251028
10857,2025-07-01,North,Enterprise,Accessories,Mouse,1197.91,2,0.0,2395.82,1824.74,571.08,C3172,20250701
10858,2025-10-31,North,Consumer,Hardware,"Laptop 13""",53.21,5,0.0,266.05,128.09,137.96,C8825,20251031
10859,2025-03-02,West,Small Business,Accessories,Headset,237.33,2,0.15,403.46,238.97,164.49,C7135,20250302
10860,2025-04-30,South,Consumer,Hardware,"Laptop 13""",1534.21,4,0.05,5830.0,4224.82,1605.18,C5535,20250430
10861,2024-11-04,West,Enterprise,Accessories,Headset,1427.81,1,0.1,1285.03,854.63,430.4,C9386,20241104
10862,2025-09-29,South,Small Business,Accessories,Mouse,463.26,5,0.05,2200.48,1478.28,722.2,C6581,20250929
10863,2024-10-16,North,Consumer,Software,Antivirus Pro,801.28,6,0.05,4567.3,3498.31,1068.99,C8766,20241016
10864,2025-09-15,South,Small Business,Hardware,"Laptop 15""",1005.83,7,0.0,7040.81,5172.9,1867.91,C9872,20250915
10865,2025-01-01,West,Small Business,Accessories,Mouse,834.06,2,0.0,1668.12,1272.76,395.36,C7998,20250101
10866,2025-07-15,West,Consumer,Hardware,"Monitor 27""",1314.53,1,0.0,1314.53,740.02,574.51,C5571,20250715
10867,2024-12-04,South,Consumer,Accessories,Mouse,464.78,6,0.0,2788.68,2050.65,738.03,C7394,20241204
10868,2024-04-23,West,Consumer,Accessories,Mouse,1484.08,5,0.0,7420.4,3560.08,3860.32,C8774,20240423
10869,2024-04-13,East,Enterprise,Accessories,USB-C Cable,689.54,5,0.0,3447.7,1841.43,1606.27,C9832,20240413
10870,2024-10-30,East,Small Business,Accessories,Mouse,573.02,7,0.0,4011.14,2969.86,1041.28,C2367,20241030
10871,2024-06-27,North,Small Business,Software,Analytics Pro,733.86,6,0.1,3962.84,3164.13,798.71,C2581,20240627
10872,2024-11-16,West,Enterprise,Accessories,Mouse,839.69,5,0.0,4198.45,2481.06,1717.39,C8493,20241116
10873,2024-02-16,North,Consumer,Hardware,"Laptop 15""",1069.81,3,0.0,3209.43,2273.81,935.62,C6594,20240216
10874,2024-12-02,East,Small Business,Hardware,Desktop Tower,223.14,4,0.05,847.93,605.18,242.75,C1242,20241202
10875,2024-04-05,East,Small Business,Accessories,Mouse,904.43,6,0.0,5426.58,3924.08,1502.5,C7331,20240405
10876,2025-02-14,West,Small Business,Software,Office Suite,1383.59,4,0.0,5534.36,4033.32,1501.04,C6162,20250214
10877,2025-12-07,West,Small Business,Hardware,"Laptop 15""",360.48,4,0.0,1441.92,913.09,528.83,C7770,20251207
10878,2024-04-25,South,Enterprise,Hardware,"Laptop 13""",865.98,9,0.0,7793.82,3662.78,4131.04,C7578,20240425
10879,2024-06-12,North,Small Business,Hardware,"Monitor 27""",1057.79,7,0.0,7404.53,4984.88,2419.65,C3657,20240612
10880,2025-08-05,West,Consumer,Hardware,"Monitor 27""",901.15,6,0.0,5406.9,3015.54,2391.36,C9105,20250805
10881,2025-01-02,North,Enterprise,Hardware,"Laptop 15""",284.67,3,0.1,768.61,502.74,265.87,C4957,20250102
10882,2025-05-09,West,Consumer,Software,Office Suite,1609.5,7,0.05,10703.18,6562.8,4140.38,C8833,20250509
10883,2024-02-17,North,Small Business,Hardware,Desktop Tower,1388.87,3,0.15,3541.62,1619.68,1921.94,C1599,20240217
10884,2024-01-13,South,Enterprise,Software,Analytics Pro,1664.08,9,0.1,13479.05,7495.11,5983.94,C6599,20240113
10885,2025-06-19,North,Small Business,Hardware,"Laptop 15""",1363.45,6,0.0,8180.7,5943.32,2237.38,C4569,20250619
10886,2025-05-08,East,Enterprise,Hardware,"Monitor 27""",1055.92,9,0.0,9503.28,4482.82,5020.46,C8008,20250508
10887,2024-06-01,North,Consumer,Hardware,"Laptop 15""",915.12,3,0.05,2608.09,2084.42,523.67,C2773,20240601
10888,2025-06-01,West,Small Business,Accessories,Mouse,644.32,8,0.2,4123.65,1855.91,2267.74,C1506,20250601
10889,2025-05-18,East,Consumer,Software,Office Suite,1190.51,6,0.05,6785.91,3199.6,3586.31,C7360,20250518
10890,2024-02-21,South,Enterprise,Hardware,"Monitor 27""",1693.44,6,0.0,10160.64,5275.14,4885.5,C2464,20240221
10891,2025-02-16,South,Consumer,Software,Office Suite,1086.84,2,0.0,2173.68,1235.37,938.31,C3560,20250216
10892,2025-08-09,West,Consumer,Software,Office Suite,300.11,2,0.0,600.22,400.34,199.88,C9693,20250809
10893,2024-11-19,North,Small Business,Hardware,"Laptop 13""",113.89,1,0.0,113.89,65.75,48.14,C5386,20241119
10894,2024-04-15,West,Small Business,Accessories,Mouse,217.61,8,0.1,1566.79,1001.33,565.46,C6930,20240415
10895,2024-04-03,East,Enterprise,Hardware,"Laptop 15""",1022.44,9,0.0,9201.96,5095.25,4106.71,C9750,20240403
10896,2025-11-01,West,Small Business,Software,Antivirus Pro,1567.06,4,0.05,5954.83,3771.09,2183.74,C6037,20251101
10897,2024-08-16,West,Small Business,Hardware,"Monitor 27""",1361.44,7,0.0,9530.08,4958.21,4571.87,C2301,20240816
10898,2025-11-03,East,Enterprise,Software,Antivirus Pro,863.02,4,0.1,3106.87,1699.38,1407.49,C2478,20251103
10899,2024-04-09,South,Consumer,Software,Office Suite,1224.18,7,0.0,8569.26,5038.28,3530.98,C8211,20240409
10900,2025-10-10,East,Enterprise,Hardware,Desktop Tower,81.15,6,0.0,486.9,291.13,195.77,C8933,20251010
10901,2025-12-19,North,Consumer,Accessories,USB-C Cable,1685.26,9,0.1,13650.61,6855.33,6795.28,C8797,20251219
10902,2024-05-23,West,Consumer,Software,Analytics Pro,1115.72,7,0.2,6248.03,2999.97,3248.06,C2184,20240523
10903,2024-07-19,South,Consumer,Software,Antivirus Pro,1024.3,5,0.0,5121.5,3458.98,1662.52,C4956,20240719
